180691  [29571, 1571, 52448, 4642, 52448]
180692  [38224, 30435, 30434, 1315, 1768]
180695  [10315, 52426, 29571, 4644, 4642]
180699  [23503, 1264, 52448, 4236, 52426]
180707  [1578, 15108, 15108, 52401, 30973]
180708  [44541, 44533, 44539, 44531, 52618]
180710  [1579, 1578, 45792, 49509, 49509]
180714  [3649, 7643, 21078, 21078, 45548]
180719  [5885, 5885, 35290, 35293, 35293]
180722  [29571, 4644, 4642, 52448, 1571]
180725  [49532, 10887, 10889, 10887, 50137]
180731  [49490, 49486, 1619, 49490, 44304]
180732  [4644, 4642, 52448, 4644, 1858]
180734  [1262, 1260, 42217, 49498, 3582]
180737  [10537, 23941, 10537, 46671, 46671]
180739  [2836, 2836, 2927, 6346, 2838]
180741  [15447, 52426, 29571, 4644, 4642]
180742  [4642, 49564, 49564, 1577, 49564]
180748  [8475, 4275, 48178, 52448, 52448]
180749  [4642, 49564, 52448, 19039, 1571]
180751  [8638, 30435, 1758, 48160, 8332]
180752  [4397, 12530, 4397, 4397, 30973]
180755  [1581, 1581, 1571, 4644, 4644]
180756  [14122, 3478, 14170, 14122, 14184]
180759  [48881, 48422, 4757, 4757, 23634]
180760  [52448, 4644, 1858, 49566, 4642]
180763  [15340, 48072, 52399, 23068, 49549]
180765  [4642, 52448, 52426, 1577, 4644]
180768  [16781, 52552, 16789, 13377, 16791]
180769  [4644, 4642, 52448, 4644, 1858]
180771  [8616, 8616, 9666, 9670, 8616]
180774  [1571, 15176, 1571, 49333, 49330]
180778  [49529, 13516, 1276, 1276, 29853]
180780  [11232, 3450, 3953, 4824, 3953]
180784  [1772, 1772, 1282, 1772, 1772]
180785  [10315, 15447, 52426, 13850, 29571]
180789  [52501, 49566, 5634, 5634, 38317]
180790  [15447, 52426, 29571, 4644, 1571]
180796  [5634, 1858, 52448, 5634, 5634]
180797  [4757, 4757, 7598, 23634, 4757]
180801  [52399, 21168, 52732, 52448, 52448]
180802  [52542, 52542, 38673, 38673, 31080]
180806  [30395, 38271, 1282, 38271, 1297]
180811  [11131, 11143, 29532, 15021, 11131]
180813  [3478, 14172, 14186, 24417, 14170]
180814  [38139, 508, 29588, 550, 548]
180815  [49510, 49510, 49510, 49510, 14]
180816  [52697, 52448, 52731, 52731, 52731]
180817  [15340, 15340, 49519, 49563, 52401]
180818  [23647, 38790, 52499, 38788, 4]
180820  [1577, 49564, 49563, 4236, 10315]
180821  [52448, 4644, 1858, 49564, 49566]
180822  [1315, 12634, 1315, 1306, 12634]
180823  [28236, 36912, 28236, 36912, 29177]
180824  [17131, 23077, 2613, 3649, 2613]
180826  [27532, 7005, 36980, 29537, 47824]
180831  [4642, 47784, 52448, 4236, 7314]
180834  [6536, 49338, 6564, 6564, 6536]
180835  [36912, 11978, 39050, 36912, 23661]
180836  [14190, 14190, 46189, 3476, 14194]
180839  [14265, 30152, 7861, 37185, 14265]
180840  [52448, 4642, 4644, 52448, 1858]
180841  [4236, 21164, 48131, 38320, 15340]
180845  [52499, 46293, 45054, 46293, 50977]
180846  [1258, 38114, 6811, 15266, 8704]
180848  [3357, 3359, 33898, 3386, 3354]
180849  [10315, 15447, 52426, 13850, 29571]
180850  [40354, 40354, 30465, 30465, 10411]
180852  [52448, 52448, 1858, 52448, 4644]
180853  [3089, 52448, 4640, 1862, 4640]
180855  [15340, 15340, 52401, 15340, 32390]
180859  [10406, 14261, 52448, 1571, 1547]
180865  [1578, 14261, 1579, 1579, 1579]
180868  [49519, 49519, 52401, 1255, 52399]
180869  [52448, 52426, 1577, 4644, 4644]
180870  [29571, 4644, 4642, 52448, 1571]
180876  [52495, 52494, 52495, 52495, 52497]
180879  [19748, 38268, 19515, 21181, 38268]
180880  [1308, 37776, 24421, 52426, 6259]
180882  [15069, 15069, 8616, 15069, 8616]
180883  [30564, 30276, 30579, 41356, 43520]
180884  [52426, 4644, 4642, 4644, 1748]
180885  [30068, 11560, 30062, 11560, 30062]
180886  [1727, 39050, 21559, 1729, 39050]
180888  [49563, 4642, 49566, 4642, 52448]
180889  [48232, 49566, 49564, 52448, 49566]
180890  [48418, 49482, 48416, 48418, 6566]
180891  [21576, 10700, 10700, 21576, 10411]
180897  [5721, 26742, 38191, 30432, 31194]
180901  [14855, 4236, 46126, 32394, 1571]
180904  [52555, 23647, 16744, 5, 23647]
180906  [52501, 52501, 1715, 1857, 24787]
180914  [48157, 41119, 3588, 3588, 3588]
180916  [52401, 49566, 4642, 52448, 4236]
180921  [52455, 4236, 47250, 1858, 4642]
180922  [4356, 4356, 4356, 4356, 4356]
180923  [7621, 38818, 3137, 30431, 30432]
180924  [14615, 2842, 17025, 36136, 36136]
180925  [10315, 4642, 49509, 52733, 1577]
180926  [10315, 4642, 49564, 49566, 49564]
180929  [7645, 37796, 9718, 15693, 12041]
180932  [52448, 49566, 3588, 1249, 4642]
180934  [52448, 4644, 1858, 49566, 4642]
180935  [12634, 30435, 12634, 12634, 1276]
180938  [48422, 48422, 4757, 5632, 23634]
180939  [8569, 14392, 52608, 11357, 8569]
180941  [39734, 39734, 52335, 9523, 6532]
180947  [1262, 52448, 10315, 52426, 1571]
180948  [11226, 7605, 7607, 13641, 7607]
180949  [4644, 39025, 4769, 49519, 49519]
180950  [10315, 52426, 29571, 4644, 4642]
180951  [36909, 36906, 36842, 36909, 36906]
180952  [49490, 49490, 49495, 49490, 49484]
180953  [21255, 4334, 4336, 21255, 38092]
180957  [8613, 11180, 8613, 22417, 8613]
180958  [1571, 1577, 1249, 52401, 42775]
180959  [44116, 7652, 6487, 30331, 8638]
180960  [525, 45770, 23968, 418, 29594]
180961  [36631, 49490, 44310, 29695, 44304]
180967  [48708, 52525, 39734, 52525, 52525]
180968  [10315, 52426, 29571, 4644, 4642]
180971  [38817, 38788, 3, 41737, 41737]
180972  [49555, 49555, 52733, 1722, 52656]
180973  [29571, 4644, 1571, 52448, 4642]
180974  [29571, 52448, 1571, 4644, 1858]
180975  [4642, 49566, 4642, 52448, 4236]
180976  [4642, 4642, 4642, 21168, 4644]
180977  [4644, 49566, 4642, 52448, 4236]
180979  [4644, 4642, 52448, 4644, 1858]
180981  [24420, 5969, 24420, 52501, 1858]
180982  [4755, 29258, 36587, 36587, 29266]
180984  [41689, 41746, 46599, 46599, 10460]
180985  [4323, 12634, 9760, 41698, 12634]
180986  [4644, 4642, 52448, 4644, 1858]
180987  [29571, 52448, 1571, 4644, 1858]
180991  [49169, 49169, 49172, 49169, 1270]
180995  [1731, 29853, 47748, 47741, 47748]
180996  [37616, 43941, 15726, 15714, 31255]
181000  [52448, 4644, 1858, 49566, 4642]
181002  [36094, 36094, 36181, 14216, 43522]
181003  [49564, 49564, 4236, 52448, 4236]
181004  [5909, 5915, 52569, 5909, 35932]
181007  [5475, 48184, 5475, 43432, 48137]
181009  [557, 559, 559, 559, 559]
181013  [1577, 49564, 52448, 10315, 1571]
181015  [23067, 24421, 45641, 24421, 24421]
181016  [4644, 4642, 52448, 4644, 1858]
181021  [9696, 20717, 48125, 9696, 9696]
181022  [17059, 37696, 8616, 9622, 11172]
181023  [50296, 1546, 8735, 50393, 1276]
181030  [1258, 1258, 1258, 1258, 1258]
181032  [1584, 52128, 8690, 52123, 52128]
181033  [10315, 52426, 29571, 4644, 4642]
181037  [41222, 46655, 41223, 46917, 41223]
181040  [15390, 4757, 49555, 4769, 4757]
181046  [29571, 1571, 49564, 49566, 49564]
181049  [52128, 3067, 1583, 5326, 5326]
181052  [49564, 49564, 49564, 4644, 1571]
181055  [4634, 4634, 4634, 4635, 4647]
181057  [4642, 52733, 1577, 49564, 49566]
181058  [10411, 30465, 10411, 30128, 6556]
181060  [52448, 52448, 4642, 4236, 52448]
181073  [35697, 50102, 35697, 43537, 37580]
181075  [49564, 49564, 49564, 4644, 52448]
181076  [7, 30431, 6065, 6065, 1315]
181077  [52733, 52448, 4236, 24421, 6016]
181079  [35796, 35796, 14600, 35792, 30863]
181081  [1571, 1577, 1571, 1579, 1571]
181082  [38800, 38833, 38833, 38833, 29581]
181086  [48378, 23067, 24421, 23067, 23067]
181087  [49563, 4642, 29710, 49498, 4236]
181090  [29571, 4644, 4642, 52448, 1571]
181093  [11970, 13574, 47715, 10102, 9904]
181094  [21342, 52573, 52573, 1772, 41737]
181097  [49519, 1581, 52399, 49563, 1578]
181098  [10315, 52426, 29571, 4644, 4642]
181100  [6564, 6564, 6536, 49334, 6564]
181101  [38788, 38788, 8209, 8209, 8209]
181104  [45669, 5289, 5289, 5289, 39183]
181106  [39050, 39050, 1772, 1772, 1772]
181107  [52448, 4644, 1858, 49566, 4642]
181111  [5404, 52697, 4642, 52697, 52697]
181112  [1579, 1578, 14785, 1578, 15340]
181116  [49564, 49564, 49564, 52448, 1577]
181118  [45932, 47830, 47830, 21252, 47830]
181119  [49564, 49564, 49564, 52448, 52426]
181121  [52401, 7805, 15393, 52734, 52734]
181122  [52448, 4236, 52697, 24421, 4236]
181124  [13392, 48748, 38288, 49466, 48748]
181128  [1864, 3537, 1856, 1864, 3537]
181129  [10315, 52448, 9671, 10315, 49566]
181130  [39429, 30432, 26742, 7623, 30432]
181132  [10315, 29571, 4644, 1571, 52448]
181133  [29571, 4644, 4642, 52448, 1571]
181135  [1292, 7815, 1547, 15390, 48124]
181136  [14815, 30874, 35845, 30874, 35845]
181138  [52448, 4642, 4644, 52448, 1858]
181140  [49564, 49564, 49564, 52448, 1577]
181143  [3541, 3541, 1722, 49555, 52501]
181144  [30078, 5953, 30089, 5955, 30089]
181148  [4644, 4642, 52448, 4644, 1858]
181151  [1577, 52399, 52731, 52732, 52448]
181153  [21342, 1727, 31271, 28333, 21417]
181154  [29571, 52448, 1571, 4644, 1858]
181155  [52401, 52401, 1270, 52401, 52401]
181157  [13850, 52733, 1577, 49564, 21168]
181160  [10315, 20811, 25240, 15218, 1578]
181162  [4850, 40354, 10700, 10411, 21151]
181166  [6092, 9444, 3541, 1258, 49498]
181167  [49490, 49486, 7809, 9758, 23207]
181169  [21346, 30402, 1729, 1731, 1731]
181178  [12634, 12634, 12634, 41095, 12634]
181179  [10315, 13850, 52733, 1577, 49564]
181182  [3588, 1547, 52448, 3588, 21168]
181183  [4644, 4642, 52448, 4644, 1858]
181187  [23067, 29519, 52449, 14101, 29519]
181192  [6649, 29960, 7597, 29958, 48442]
181193  [21168, 24421, 49490, 23067, 14887]
181195  [24828, 24421, 38322, 24421, 1547]
181196  [8616, 9659, 8616, 29217, 11164]
181197  [10251, 4642, 14917, 4236, 4642]
181199  [4644, 4642, 52448, 4644, 1858]
181202  [32767, 32767, 32767, 32767, 32767]
181203  [49566, 4642, 52448, 4236, 10315]
181204  [11612, 24387, 52155, 11612, 11578]
181205  [4640, 1249, 4640, 4640, 1262]
181207  [38271, 1770, 1772, 1770, 1282]
181209  [4952, 4984, 4982, 35354, 30016]
181211  [52426, 49566, 4642, 52448, 52448]
181213  [52448, 4644, 1858, 49566, 4642]
181215  [1363, 23240, 1363, 23240, 1278]
181216  [47122, 30251, 9303, 30254, 47142]
181217  [45637, 38320, 38320, 24421, 48378]
181221  [4236, 49566, 4642, 52426, 4644]
181223  [48232, 49566, 49564, 52448, 49566]
181229  [5634, 49555, 52445, 1857, 5634]
181236  [21630, 1292, 52710, 48131, 48124]
181239  [1772, 21346, 1772, 1772, 1772]
181240  [10315, 15447, 52426, 13850, 29571]
181241  [52522, 48730, 5632, 1857, 37745]
181243  [16419, 39117, 39117, 39134, 39134]
181245  [49563, 4642, 49564, 49566, 4642]
181246  [49566, 49564, 10313, 52448, 52426]
181248  [49563, 49519, 1722, 52401, 49519]
181249  [41178, 41178, 41173, 41180, 41178]
181250  [33732, 48775, 48775, 48775, 48750]
181251  [9671, 49566, 46126, 9671, 23495]
181253  [9875, 9875, 47620, 9875, 9875]
181256  [11384, 49486, 49490, 11399, 11399]
181257  [4642, 1577, 49564, 4236, 10315]
181258  [49486, 36625, 49490, 11382, 49511]
181259  [24406, 24785, 23634, 24785, 24786]
181261  [4642, 4642, 52448, 4644, 1577]
181262  [1264, 46126, 1255, 1578, 13410]
181263  [52448, 4644, 1858, 49566, 4642]
181267  [23041, 23041, 23041, 14597, 30061]
181269  [49532, 24796, 4644, 52656, 52426]
181271  [23067, 23067, 23067, 23067, 1577]
181278  [38816, 52552, 38788, 46028, 23304]
181279  [24408, 24402, 24404, 24404, 48250]
181285  [49564, 49564, 49564, 52448, 52426]
181286  [41236, 41236, 41235, 3471, 38933]
181287  [3537, 48773, 1348, 1866, 1864]
181289  [4642, 4644, 5634, 52455, 5634]
181298  [14172, 14155, 3478, 14172, 14155]
181299  [15684, 1576, 1576, 23634, 23634]
181300  [38788, 38790, 23647, 3, 23647]
181301  [52426, 4644, 4642, 52448, 4236]
181303  [49478, 49478, 49478, 49564, 49478]
181304  [10315, 4644, 4642, 52733, 4236]
181306  [30217, 6426, 49780, 9705, 6426]
181309  [49566, 4642, 49566, 49566, 49566]
181313  [11208, 15390, 15340, 52448, 15340]
181314  [24787, 8388, 1573, 5324, 23634]
181316  [10315, 4644, 4642, 4642, 52448]
181325  [1868, 52517, 45298, 1856, 52517]
181328  [43316, 43316, 40354, 43316, 4952]
181330  [43424, 31337, 48302, 45661, 43424]
181331  [49495, 49484, 49490, 49484, 14676]
181334  [49566, 49566, 52448, 4644, 49566]
181336  [29963, 29960, 29960, 29964, 29963]
181339  [23708, 1577, 8344, 52426, 1571]
181340  [1858, 5634, 1858, 1858, 1858]
181341  [48178, 35616, 49466, 8793, 1579]
181344  [52606, 9801, 52517, 1710, 52606]
181345  [29571, 4644, 1571, 52448, 49564]
181347  [52448, 4644, 1858, 49566, 4642]
181349  [24828, 48157, 41119, 48879, 3588]
181350  [52448, 52682, 15340, 4644, 49509]
181352  [3541, 4236, 52448, 52448, 45811]
181354  [19151, 8613, 19853, 22417, 11180]
181355  [52401, 49564, 49566, 4642, 52448]
181362  [49563, 4642, 47784, 49566, 4642]
181363  [4640, 52426, 4640, 4640, 4640]
181367  [29571, 4644, 4642, 52448, 1571]
181368  [4757, 4757, 5324, 1576, 4757]
181370  [11473, 5905, 11473, 11567, 14451]
181371  [52448, 49564, 15340, 4236, 49564]
181372  [49563, 4644, 4642, 4642, 49566]
181373  [3545, 5209, 5209, 15637, 15637]
181374  [15108, 52401, 30973, 1578, 49509]
181376  [38216, 21148, 38199, 38199, 38199]
181378  [29571, 52448, 1571, 52448, 52448]
181380  [10315, 15447, 52426, 4642, 52733]
181381  [10315, 29571, 4644, 4642, 52448]
181382  [8616, 29900, 1546, 1289, 29900]
181384  [13410, 49172, 14806, 14855, 49169]
181386  [29571, 52448, 1571, 4644, 1858]
181388  [8926, 8926, 48398, 39510, 8926]
181392  [15039, 15274, 15274, 15274, 15039]
181396  [49498, 1350, 52426, 10313, 1743]
181398  [5634, 5634, 5634, 1857, 1857]
181401  [46657, 41220, 6796, 31035, 41220]
181403  [15390, 3588, 14855, 52401, 48879]
181404  [32813, 4644, 1857, 1857, 1858]
181406  [23661, 23661, 29560, 30398, 23661]
181407  [4640, 1577, 52458, 1260, 52452]
181411  [10315, 4644, 4642, 52733, 1577]
181415  [52448, 4644, 1858, 49566, 4642]
181417  [15447, 52426, 29571, 4644, 4642]
181419  [1547, 21168, 3588, 1547, 52693]
181420  [13927, 15340, 52401, 49509, 52401]
181423  [4640, 1249, 4640, 4640, 4640]
181425  [52426, 4644, 4642, 52448, 4236]
181426  [4850, 2613, 10700, 43316, 30465]
181429  [1548, 1299, 1315, 1306, 1552]
181431  [10315, 52426, 4644, 4642, 52733]
181432  [14166, 7598, 6857, 23068, 48160]
181433  [4644, 1571, 1571, 10313, 10313]
181438  [20919, 48750, 20919, 37480, 23504]
181439  [15800, 29249, 30951, 29228, 29247]
181441  [4082, 3445, 3455, 3445, 3454]
181443  [28236, 1727, 36912, 39050, 23661]
181445  [3329, 35806, 15333, 15333, 8920]
181446  [7314, 1363, 7318, 7316, 49566]
181447  [49490, 36625, 23207, 11388, 11346]
181450  [1258, 1258, 1258, 1258, 1258]
181451  [1291, 1553, 12634, 1276, 3592]
181454  [1743, 1725, 1743, 3537, 3537]
181455  [37696, 8616, 8616, 11166, 8616]
181458  [3476, 14120, 14194, 14120, 14120]
181459  [14855, 4236, 46126, 32394, 1571]
181461  [52448, 4642, 4644, 52448, 1858]
181463  [19585, 20881, 7325, 19592, 19592]
181470  [4644, 52448, 52448, 49566, 4642]
181474  [1516, 14855, 14890, 14890, 1516]
181475  [49566, 19039, 4644, 52448, 49564]
181478  [5529, 6027, 5475, 5285, 5359]
181485  [52501, 52501, 5634, 1858, 5634]
181486  [4642, 52501, 52448, 9757, 52448]
181491  [15638, 5215, 29694, 29694, 29694]
181492  [4323, 12634, 4326, 7978, 4325]
181496  [49509, 49564, 49566, 49564, 52448]
181499  [45792, 45792, 4642, 4642, 45792]
181500  [23503, 4640, 1264, 1258, 4642]
181503  [15069, 13173, 11172, 11156, 8616]
181509  [1581, 49566, 49519, 9160, 49563]
181511  [49564, 1571, 52448, 52426, 1577]
181512  [8330, 8330, 8339, 8339, 30132]
181514  [1350, 49552, 49552, 49552, 49167]
181518  [4644, 4642, 52448, 4644, 1858]
181519  [43752, 43739, 31716, 43743, 16258]
181521  [16258, 31715, 5585, 5595, 43725]
181522  [49563, 4642, 52426, 49566, 4642]
181530  [23233, 11387, 36625, 11395, 36625]
181532  [1857, 1857, 1857, 1857, 1857]
181533  [10315, 13850, 4642, 52733, 1577]
181536  [52448, 4642, 4644, 52448, 35290]
181537  [52697, 48879, 48879, 48131, 30119]
181538  [52448, 4642, 52448, 4642, 4644]
181540  [49564, 49564, 52448, 49566, 15689]
181543  [49519, 1571, 29710, 49519, 5971]
181544  [4644, 49564, 49564, 49564, 4236]
181545  [52448, 7316, 52448, 1571, 13850]
181546  [10315, 52426, 1577, 4236, 52448]
181548  [47774, 47774, 48383, 47774, 48389]
181551  [52401, 4757, 4757, 1715, 1715]
181554  [6564, 6536, 6564, 49334, 6536]
181558  [24787, 1576, 4757, 5324, 4757]
181559  [20847, 4107, 1289, 4642, 1546]
181560  [1581, 4642, 1578, 1578, 1581]
181561  [7815, 48178, 38322, 7815, 14887]
181562  [15108, 49563, 1581, 43449, 49519]
181563  [29517, 15039, 15274, 9696, 29517]
181566  [10315, 49564, 49564, 49564, 52448]
181567  [49564, 49566, 49564, 4644, 52448]
181570  [6918, 9012, 47914, 1582, 52125]
181571  [49466, 21278, 31946, 21178, 21183]
181572  [10486, 41273, 41273, 41269, 41269]
181573  [21218, 21218, 4296, 10454, 17138]
181575  [10315, 25240, 4642, 52448, 10315]
181576  [2873, 2872, 2874, 2874, 2874]
181577  [52448, 4642, 52448, 19039, 1571]
181578  [51057, 30431, 51057, 51057, 6065]
181579  [4642, 1577, 49564, 4642, 21168]
181583  [49563, 4644, 4642, 4642, 49566]
181584  [15340, 1581, 4769, 4769, 6754]
181585  [4642, 1577, 49564, 49566, 49564]
181587  [4642, 1577, 4642, 52448, 4642]
181588  [1577, 52731, 48879, 14806, 52596]
181589  [49564, 49564, 49564, 4644, 52448]
181590  [30150, 15108, 15108, 49563, 15108]
181591  [8569, 14392, 52608, 52608, 11357]
181592  [11963, 5519, 5519, 11963, 48928]
181593  [14190, 3476, 14192, 14120, 14194]
181595  [52426, 45661, 52455, 22048, 52455]
181596  [1571, 4642, 24421, 24421, 1571]
181597  [4058, 47900, 44722, 47162, 47900]
181598  [10315, 10315, 10315, 10315, 1571]
181600  [35932, 44948, 11364, 11364, 11364]
181601  [3137, 3137, 6065, 3137, 6065]
181605  [4769, 1571, 4769, 1574, 52426]
181606  [4644, 52401, 52401, 52401, 15108]
181608  [48137, 5314, 5285, 5314, 5521]
181610  [49566, 1571, 4236, 49564, 4644]
181611  [49564, 49564, 52448, 49563, 49564]
181612  [48427, 7193, 7196, 49866, 49865]
181619  [3137, 3137, 3137, 6065, 3137]
181623  [4629, 7867, 52739, 52739, 52735]
181624  [38318, 1278, 14838, 4236, 14838]
181625  [52526, 52527, 38817, 38774, 38816]
181626  [49509, 1577, 49564, 52448, 4236]
181627  [4644, 49566, 3539, 52448, 4644]
181629  [52449, 14917, 52449, 52452, 32822]
181633  [8092, 8091, 7599, 8091, 7599]
181634  [4644, 4642, 4642, 4644, 1577]
181643  [10315, 4642, 49509, 1577, 49564]
181644  [2742, 5670, 2747, 3202, 3202]
181645  [4647, 4256, 49460, 8818, 35811]
181646  [3431, 15443, 15211, 3431, 49548]
181647  [3541, 1752, 1722, 1722, 49564]
181648  [49564, 49564, 49564, 14855, 52426]
181650  [1260, 4640, 15108, 52448, 1249]
181652  [29960, 29960, 29960, 29960, 29960]
181654  [49566, 49564, 49564, 10315, 6564]
181657  [49532, 8474, 8474, 13440, 13423]
181659  [5634, 5634, 46293, 5634, 5634]
181660  [14184, 14192, 37587, 24417, 14135]
181661  [14806, 4236, 46126, 52448, 1571]
181663  [8628, 43424, 43424, 48153, 43436]
181671  [52448, 4642, 29571, 4642, 1571]
181674  [1546, 1546, 1276, 1546, 1276]
181675  [14968, 35616, 14961, 35616, 14961]
181676  [29571, 52448, 1571, 52448, 52448]
181677  [7915, 5565, 5566, 5565, 36932]
181679  [1770, 1770, 38271, 1772, 49506]
181682  [21046, 39131, 21046, 23077, 45700]
181683  [10315, 52426, 29571, 4644, 4642]
181684  [38221, 6463, 44283, 44276, 6459]
181688  [10315, 13850, 4642, 49509, 52733]
181689  [4642, 1577, 4642, 52448, 4642]
181690  [45808, 45808, 45808, 45808, 49463]
181699  [7571, 7571, 37901, 37906, 7571]
181700  [49563, 4642, 49566, 4642, 52448]
181705  [52448, 52426, 1577, 4644, 4644]
181706  [1857, 52501, 52501, 1868, 52501]
181708  [52448, 52399, 4635, 4769, 22356]
181711  [52738, 6259, 48888, 47784, 21168]
181715  [52448, 52448, 1772, 4236, 52448]
181717  [21228, 10525, 4250, 10525, 10525]
181718  [49566, 19039, 49566, 49566, 49566]
181721  [31726, 43725, 1986, 31730, 1990]
181726  [10315, 15390, 52448, 1325, 15390]
181730  [52448, 4644, 1858, 49566, 4642]
181731  [5634, 4757, 8475, 5634, 5634]
181733  [52426, 4644, 4642, 4644, 1748]
181735  [52426, 48232, 49564, 52448, 49566]
181736  [52448, 4642, 4644, 52448, 52448]
181738  [37856, 3137, 31194, 43794, 37856]
181739  [13805, 47070, 47070, 13805, 24401]
181740  [1858, 24787, 1868, 1864, 1743]
181744  [49564, 52448, 32394, 1577, 1262]
181746  [38322, 38322, 4644, 4644, 48399]
181747  [37555, 37558, 37560, 37555, 37559]
181760  [49498, 52401, 52401, 4769, 52691]
181761  [1552, 1550, 14265, 4769, 1551]
181762  [4642, 1577, 4642, 52448, 49564]
181763  [52448, 4644, 4642, 50720, 48243]
181767  [6183, 6183, 6183, 6183, 6183]
181769  [29900, 1276, 1289, 1568, 5940]
181772  [29703, 15613, 37617, 29703, 29703]
181774  [1862, 23074, 48042, 23075, 23074]
181775  [45723, 1717, 1857, 23428, 1857]
181776  [48920, 48920, 11567, 11567, 38122]
181777  [48061, 48375, 23504, 48061, 8717]
181778  [5404, 6059, 15592, 1726, 15594]
181779  [49563, 47388, 4642, 49566, 4642]
181780  [49466, 24424, 48748, 48748, 49466]
181781  [16791, 44423, 44430, 38748, 38788]
181782  [10315, 4642, 1577, 49564, 49566]
181784  [30348, 45298, 8569, 31249, 30576]
181785  [52448, 52682, 21082, 52448, 49509]
181786  [5326, 8690, 5326, 5326, 5326]
181787  [15714, 37630, 7980, 31255, 7980]
181789  [51569, 3592, 13894, 13894, 45609]
181792  [49566, 4642, 49566, 49566, 49566]
181794  [21060, 21060, 21065, 21060, 21060]
181798  [1579, 46126, 1579, 1579, 29647]
181799  [1577, 49564, 49564, 49564, 52448]
181801  [12341, 52712, 9708, 15399, 49509]
181805  [9752, 12634, 9752, 9752, 41168]
181806  [1262, 1262, 1262, 52326, 46442]
181810  [21168, 4236, 1547, 49563, 49549]
181812  [5326, 5326, 5326, 5326, 5326]
181813  [49509, 3537, 52691, 52519, 8388]
181814  [1858, 38317, 24420, 5634, 38317]
181815  [13289, 38121, 11473, 38120, 38122]
181816  [15584, 52573, 28237, 1772, 1772]
181817  [9520, 32828, 12873, 9708, 1874]
181827  [1289, 1276, 1289, 29900, 9682]
181833  [8088, 48777, 20563, 8090, 6183]
181836  [52733, 52448, 4642, 4236, 52697]
181841  [52448, 1571, 1571, 49498, 4644]
181842  [39103, 29960, 29960, 39103, 6649]
181846  [49563, 9671, 10315, 1571, 4644]
181854  [52448, 52448, 4629, 52693, 52739]
181859  [14823, 49486, 49486, 44304, 14823]
181861  [49564, 52426, 52426, 52448, 52426]
181863  [49478, 1249, 1262, 49478, 25240]
181864  [10315, 52426, 29571, 4644, 4642]
181866  [10315, 52426, 29571, 4644, 4642]
181869  [11567, 5907, 48920, 14451, 4272]
181871  [4640, 11310, 14879, 1062, 30899]
181872  [15373, 15379, 15373, 15373, 48139]
181874  [10315, 15447, 52426, 4642, 52733]
181875  [44307, 49490, 11404, 11395, 44307]
181878  [52426, 4644, 4642, 52448, 4236]
181881  [32390, 4640, 1262, 1252, 4640]
181882  [49564, 49564, 49564, 49564, 46126]
181883  [3491, 3491, 30973, 3491, 30973]
181884  [49566, 10315, 49566, 10315, 4644]
181886  [48385, 48382, 48456, 48456, 8146]
181887  [5293, 5293, 43316, 5293, 43316]
181888  [15069, 24402, 8616, 8616, 29517]
181894  [19039, 4642, 1577, 49566, 49566]
181895  [48418, 1547, 48178, 38322, 7815]
181896  [557, 557, 33730, 557, 559]
181897  [52731, 52733, 49563, 52731, 52731]
181898  [1864, 1745, 1864, 1876, 1744]
181899  [1864, 1856, 1864, 1864, 1744]
181900  [1864, 1856, 1864, 1864, 1744]
181901  [4236, 52401, 52448, 4642, 22356]
181902  [1252, 1252, 1252, 1252, 1258]
181903  [1866, 1864, 1860, 1860, 3537]
181905  [23207, 49490, 23207, 49513, 49511]
181909  [29588, 30848, 40577, 14421, 14421]
181912  [31840, 5485, 6523, 5485, 5485]
181916  [49566, 9671, 52399, 9671, 4642]
181918  [1866, 1864, 1745, 1864, 1745]
181919  [49564, 49564, 49564, 52448, 52426]
181920  [52622, 45728, 52525, 52525, 1637]
181921  [37562, 37562, 37562, 47142, 37562]
181924  [1258, 1258, 1258, 1258, 1258]
181927  [3537, 1743, 1743, 3537, 3537]
181929  [4644, 1308, 1308, 1308, 30395]
181931  [41221, 41225, 41220, 41220, 46659]
181932  [52448, 4642, 4644, 52448, 1858]
181934  [29571, 4644, 1571, 52448, 4642]
181942  [4850, 6556, 10700, 4850, 4850]
181943  [52448, 15340, 52731, 15340, 15340]
181945  [49563, 4644, 49563, 1581, 52448]
181946  [46126, 52732, 1571, 10313, 49563]
181950  [31017, 9143, 30992, 14791, 36104]
181951  [49172, 49564, 49564, 49564, 52448]
181952  [14421, 38139, 416, 416, 7074]
181953  [8735, 10597, 7781, 10605, 11048]
181954  [5971, 5730, 1252, 8344, 6536]
181957  [49566, 4642, 52448, 4236, 10315]
181958  [49563, 4642, 47784, 49566, 4642]
181959  [29571, 4642, 1571, 52733, 1577]
181961  [11970, 47715, 37156, 15823, 9904]
181963  [32199, 10321, 5632, 39999, 10321]
181966  [3820, 10313, 15171, 3824, 3824]
181969  [49532, 10887, 10539, 49532, 23256]
181970  [1635, 6515, 6520, 6522, 6518]
181971  [49490, 49490, 49495, 49490, 49484]
181979  [4757, 4753, 1576, 1576, 48422]
181980  [52733, 52501, 1721, 22003, 1717]
181982  [7360, 15390, 15390, 3588, 1571]
181983  [15667, 3547, 1864, 5213, 15735]
181984  [11346, 11346, 49486, 11346, 11382]
181986  [1577, 49564, 52448, 10315, 1571]
181987  [52448, 4642, 49566, 4642, 52448]
181988  [35238, 30863, 30863, 30863, 30863]
